BillId,BarId,DrinkerId,TimeIssued,Item,Quantity,Price
1098,160,24,1320,Cheesburger,3,11.7
1099,61,10,1750,New Glarus Two Women New,3,35.37
1099,61,10,1750,Fries,2,20.9
1099,61,10,1750,Hotdog,3,35.91
1099,61,10,1750,Cheesburger,3,10.32
1099,61,10,1750,Dirty Shirley,1,12.16
1100,233,394,1800,Hitachino Nest Weizen,1,5.16
1100,233,394,1800,Pepsi,3,7.08
1100,233,394,1800,Dirty Shirley,1,12.66
1100,233,394,1800,Ice Tea,2,5.94
1101,82,110,971,Wings,3,36.3
1101,82,110,971,Dirty Shirley,2,25.14
1101,82,110,971,Tuppers' Hop Pocket Pils,2,15.54
1101,82,110,971,Drake's Expedition Ale,2,10.9
1101,82,110,971,Fordham Dunkel Weiss,2,9.96
1102,120,240,2138,Sundance Amber Ale,1,6.85
1102,120,240,2138,Water,2,12.28
1103,206,234,1680,Full Sail IPA,2,21.28
1103,206,234,1680,Fried Chocolate Tarantula,1,8.18
1104,83,291,1165,Water,2,12.46
1105,71,282,1830,Engel Gold,3,30.87
1106,21,449,1447,Pepsi,3,6.42
1106,21,449,1447,Strong Suffolk Vintage Ale,2,17.94
1106,21,449,1447,Water,1,6.05
1106,21,449,1447,Point Horizon Wheat,1,11.41
1107,235,86,1353,Dirty Shirley,1,12.92
1107,235,86,1353,Tuppers' Hop Pocket Pils,2,15.82
1107,235,86,1353,Strong Suffolk Vintage Ale,2,16.14
1107,235,86,1353,Left Hand Polestar Pilsner,2,11.02
1108,225,223,1559,Fried Chocolate Tarantula,3,26.22
1108,225,223,1559,Dirty Shirley,1,12.97
1108,225,223,1559,Water,3,19.32
1109,163,152,1632,Wings,1,12.73
1109,163,152,1632,BridgePort India Pale Ale,3,21.54
1109,163,152,1632,Boris,1,10.99
1109,163,152,1632,Fordham Dunkel Weiss,2,9.84
1110,82,4,1015,Wings,3,36.3
1111,129,86,1261,Water,2,12.38
1111,129,86,1261,Rogue Dry Hopped Saint Rogue Red Ale,2,14.02
1111,129,86,1261,Ice Tea,1,2.26
1112,54,78,1114,Cheesburger,1,3.88
1112,54,78,1114,St-Ambroise Oatmeal Stout,2,14.42
1112,54,78,1114,Hotdog,1,11.62
1112,54,78,1114,Lakeport Honey Lager,2,14.68
1112,54,78,1114,Spaten Munchen Dunkel,1,4.28
1113,144,241,1451,Strongarm Ruby Red Ale,1,2.06
1113,144,241,1451,Ice Tea,1,2.65
1113,144,241,1451,Coke,3,19.8
1113,144,241,1451,Fried Chocolate Tarantula,1,8.96
1115,102,110,2066,Victoria Bitter,2,16.74
1115,102,110,2066,Quail Springs India Pale Ale,2,16.04
1116,47,373,1980,Wings,2,24.44
1116,47,373,1980,Fried Chocolate Tarantula,1,8.23
1116,47,373,1980,Quail Springs India Pale Ale,1,8.85
1117,24,302,1480,Ice Tea,1,2.69
1117,24,302,1480,Hotdog,2,22.88
1117,24,302,1480,Strong Suffolk Vintage Ale,2,17.22
1117,24,302,1480,BridgePort India Pale Ale,3,21.93
1117,24,302,1480,Coke,1,6.08
1118,143,9,1795,Left Hand Polestar Pilsner,1,6.0
1118,143,9,1795,Dirty Shirley,2,25.34
1118,143,9,1795,Pepsi,2,4.56
1118,143,9,1795,Pinstripe Red Ale,3,27.15
1118,143,9,1795,Wings,1,12.15
1119,141,6,1489,St-Ambroise Oatmeal Stout,1,7.66
1119,141,6,1489,Xingu Black Beer,1,8.19
1120,148,51,1580,Coke,1,6.08
1121,53,172,1773,Ice Tea,2,4.98
1121,53,172,1773,Water,2,12.82
1121,53,172,1773,Widmer Snowplow Milk Stout,1,11.29
1122,102,455,1573,Victoria Bitter,1,8.37
1123,111,201,2123,Russian River Blind Pig IPA,2,4.98
1123,111,201,2123,Cheesburger,2,7.34
1123,111,201,2123,Southern Pecan Brown ale,2,7.86
1123,111,201,2123,Widmer Snowplow Milk Stout,2,23.86
1123,111,201,2123,Drake's Expedition Ale,2,11.04
1124,75,240,1015,Pepsi,3,8.79
1124,75,240,1015,Water,2,12.12
1124,75,240,1015,Wings,1,12.3
1125,84,253,1600,Pepsi,2,4.2
1125,84,253,1600,River Rock Ale,1,4.09
1125,84,253,1600,Fried Chocolate Tarantula,2,16.44
1125,84,253,1600,Ice Tea,1,2.24
1126,237,395,1367,Left Hand Black Jack Porter,2,4.22
1127,164,461,1138,Pinstripe Red Ale,3,27.48
1127,164,461,1138,Wings,3,38.16
1128,74,409,1524,Fried Chocolate Tarantula,1,8.96
1128,74,409,1524,River Rock Ale,2,8.26
1128,74,409,1524,Fries,1,10.36
1128,74,409,1524,Abita Wheat,3,13.74
1129,12,161,1441,Fries,2,20.44
1129,12,161,1441,Tuppers' Hop Pocket Pils,1,7.52
1130,138,167,1509,Water,2,13.52
1131,249,227,1109,Dirty Shirley,2,25.26
1131,249,227,1109,St-Ambroise Oatmeal Stout,3,21.54
1131,249,227,1109,Wings,2,25.48
1131,249,227,1109,Fries,1,10.11
1132,59,138,1511,Ice Tea,3,8.1
1132,59,138,1511,Pepsi,3,8.58
1132,59,138,1511,Point Horizon Wheat,1,11.52
1132,59,138,1511,St-Ambroise Oatmeal Stout,2,14.7
1132,59,138,1511,Geary's Pale Ale,3,14.43
1133,110,198,1992,Fries,3,32.37
1133,110,198,1992,Boris,1,10.55
1133,110,198,1992,Sundance Amber Ale,2,12.0
1133,110,198,1992,Fried Chocolate Tarantula,3,24.06
1133,110,198,1992,St Peter's Wheat Ale,3,32.28
1134,159,295,1397,Fred,1,9.31
1134,159,295,1397,Fordham Dunkel Weiss,1,4.21
1135,21,140,1880,Fried Chocolate Tarantula,2,17.28
1136,137,303,1315,Miller High Life Light,2,10.34
1136,137,303,1315,Water,1,6.25
1137,250,447,1387,Lakefront Bridge Burner,3,33.15
1137,250,447,1387,Pepsi,2,6.0
1137,250,447,1387,Widmer Snowplow Milk Stout,2,23.06
1137,250,447,1387,Tuppers' Hop Pocket Pils,2,14.84
1138,215,15,1771,Pinstripe Red Ale,1,9.56
1138,215,15,1771,Old Rasputin Russian Imperial Stout,2,8.7
1139,45,45,1919,Drake's Expedition Ale,3,16.11
1139,45,45,1919,Full Sail IPA,1,10.38
1139,45,45,1919,Fried Chocolate Tarantula,1,8.31
1139,45,45,1919,Wings,3,38.16
1139,45,45,1919,Cheesburger,1,3.44
1140,232,308,1848,Coke,1,6.5
1140,232,308,1848,Cheesburger,3,9.27
1140,232,308,1848,Station House Red Ale,1,9.27
1141,78,338,2002,Station House Red Ale,3,29.73
1142,184,436,1110,Dirty Shirley,2,25.08
1142,184,436,1110,Cheesburger,2,7.88
1142,184,436,1110,Strong Suffolk Vintage Ale,1,8.89
1142,184,436,1110,Quail Springs India Pale Ale,1,8.98
1142,184,436,1110,Pepsi,2,4.6
1143,185,342,1237,Miller High Life Light,2,10.16
1143,185,342,1237,Dirty Shirley,3,36.84
1144,40,121,1416,Moosbacher Schwarze Weisse,1,2.34
1145,212,221,1657,Capital Vintage Ale,2,14.84
1145,212,221,1657,Fries,1,10.07
1145,212,221,1657,Russian River Blind Pig IPA,1,2.1
1146,108,284,1142,Fries,1,10.67
1146,108,284,1142,Sundance Amber Ale,2,13.28
1146,108,284,1142,Aass Juleol Premium,2,21.0
1147,111,212,1670,Southern Pecan Brown ale,1,3.93
1147,111,212,1670,Cheesburger,3,11.01
1147,111,212,1670,Drake's Expedition Ale,3,16.56
1147,111,212,1670,Russian River Blind Pig IPA,1,2.49
1148,208,46,1646,Fries,1,10.77
1148,208,46,1646,Lakeport Honey Lager,3,22.17
1149,171,186,1348,Wings,1,12.49
1149,171,186,1348,Aass Juleol Premium,1,10.39
1149,171,186,1348,Engel Gold,1,10.24
1150,18,484,1569,Station House Red Ale,3,27.27
1150,18,484,1569,Hitachino Nest Weizen,1,5.87
1151,113,104,1384,Miller High Life Light,2,11.26
1151,113,104,1384,Fries,1,10.28
1152,239,141,1123,Ice Tea,3,6.18
1152,239,141,1123,Station House Red Ale,1,9.1
1152,239,141,1123,Boddingtons Pub Ale,1,6.35
1153,66,2,1547,New Glarus Spotted Cow Ale,3,8.43
1153,66,2,1547,Dirty Shirley,1,12.62
1154,14,404,2027,Abita Turbodog,3,33.3
1154,14,404,2027,Dirty Shirley,3,38.46
1155,133,437,1149,Cheesburger,3,11.7
1156,145,235,1628,Left Hand Black Jack Porter,2,4.92
1157,218,2,1862,Wings,3,38.49
1157,218,2,1862,Left Hand Polestar Pilsner,1,5.21
1157,218,2,1862,Smuttynose Wheat Wine,2,25.98
1157,218,2,1862,Rogue Dry Hopped Saint Rogue Red Ale,1,7.14
1158,232,317,2010,Quail Springs India Pale Ale,3,26.88
1158,232,317,2010,Coke,2,13.0
1158,232,317,2010,Station House Red Ale,2,18.54
1158,232,317,2010,Cheesburger,2,6.18
1159,82,204,1626,Dirty Shirley,2,25.14
1159,82,204,1626,Drake's Expedition Ale,3,16.35
1159,82,204,1626,Tuppers' Hop Pocket Pils,2,15.54
1159,82,204,1626,Ice Tea,3,8.28
1160,232,67,1368,Coke,1,6.5
1160,232,67,1368,Station House Red Ale,1,9.27
1160,232,67,1368,Quail Springs India Pale Ale,1,8.96
1161,68,384,1245,Pepsi,1,2.6
1161,68,384,1245,Xingu Black Beer,1,8.67
1162,228,48,1886,Geary's Pale Ale,1,4.79
1163,158,84,1713,Dirty Shirley,2,25.92
1163,158,84,1713,Pepsi,1,2.18
1163,158,84,1713,Quail Springs India Pale Ale,3,26.37
1163,158,84,1713,Engel Gold,2,20.32
1163,158,84,1713,Fried Chocolate Tarantula,2,17.44
1164,119,312,1951,Water,1,6.5
1164,119,312,1951,Coke,2,12.06
1164,119,312,1951,Boris,2,21.12
1165,56,436,1963,Drake's Expedition Ale,2,10.6
1165,56,436,1963,Pepsi,1,2.65
1165,56,436,1963,Fries,1,10.0
1165,56,436,1963,Old Rasputin Russian Imperial Stout,3,14.91
1165,56,436,1963,Strong Suffolk Vintage Ale,1,8.13
1166,79,108,1352,Water,1,6.78
1166,79,108,1352,Old Rasputin Russian Imperial Stout,1,4.89
1166,79,108,1352,Pepsi,1,2.81
1167,61,130,2060,Fries,2,20.9
1167,61,130,2060,New Glarus Two Women New,1,11.79
1167,61,130,2060,Cheesburger,2,6.88
1168,91,257,1362,Fries,1,10.81
1168,91,257,1362,Hotdog,1,11.55
1168,91,257,1362,Pepsi,3,8.85
1169,169,203,1613,Smuttynose Wheat Wine,1,12.57
1169,169,203,1613,Hotdog,2,22.72
1169,169,203,1613,Moosbacher Schwarze Weisse,3,8.94
1169,169,203,1613,Steamworks Summer Kolsch,1,5.52
1170,76,149,1430,Drake's Expedition Ale,3,17.88
1170,76,149,1430,Moosbacher Schwarze Weisse,2,5.44
1171,25,479,1088,Water,1,6.67
1171,25,479,1088,Wings,1,12.17
1171,25,479,1088,Old Rasputin Russian Imperial Stout,3,12.75
1171,25,479,1088,New Glarus Two Women New,1,11.7
1172,154,32,1766,Fries,2,21.16
1173,127,197,1512,Xingu Black Beer,3,25.62
1173,127,197,1512,Wings,2,25.66
1174,162,243,2195,Full Sail IPA,1,10.29
1174,162,243,2195,Cheesburger,3,10.65
1174,162,243,2195,Spaten Munchen Dunkel,3,14.67
1174,162,243,2195,Ice Tea,1,2.77
1175,212,380,1673,Saint Arnold Brown Ale,1,5.51
1176,250,387,1943,Widmer Snowplow Milk Stout,2,23.06
1176,250,387,1943,Pepsi,2,6.0
1177,180,17,1686,Strong Suffolk Vintage Ale,3,24.54
1178,90,142,1316,Water,1,6.59
1178,90,142,1316,Strongarm Ruby Red Ale,2,5.34
1179,167,373,1781,Engel Gold,3,30.84
1180,8,91,1436,New Glarus Spotted Cow Ale,3,6.9
1180,8,91,1436,Water,3,20.61
1180,8,91,1436,Coke,1,6.53
1180,8,91,1436,Wings,2,25.14
1180,8,91,1436,Fries,3,31.41
1181,109,219,995,Widmer Snowplow Milk Stout,2,22.94
1181,109,219,995,Boris,3,32.34
1181,109,219,995,Ice Tea,2,4.72
1181,109,219,995,Dirty Shirley,2,25.82
1181,109,219,995,Pepsi,3,8.43
1182,65,461,1607,Coke,2,12.52
1182,65,461,1607,SweetWater Summer Hummer,1,2.71
1182,65,461,1607,Dirty Shirley,3,38.82
1182,65,461,1607,Water,2,12.1
1183,246,184,1208,Cheesburger,1,3.95
1183,246,184,1208,Hotdog,3,33.9
1184,19,286,1644,Coke,3,19.89
1184,19,286,1644,SweetWater Summer Hummer,2,5.9
1184,19,286,1644,New Glarus Spotted Cow Ale,1,2.76
1185,118,234,1896,Capital Vintage Ale,2,15.74
1186,104,249,1668,Hitachino Nest Weizen,1,5.51
1186,104,249,1668,Old Rasputin Russian Imperial Stout,1,4.57
1187,115,158,1766,Aass Juleol Premium,1,10.44
1187,115,158,1766,Russian River Blind Pig IPA,1,2.25
1187,115,158,1766,Lakefront Bridge Burner,2,22.36
1188,48,422,1636,Tuppers' Hop Pocket Pils,1,7.82
1188,48,422,1636,Widmer Snowplow Milk Stout,1,11.59
1188,48,422,1636,Hotdog,3,35.64
1188,48,422,1636,Rogue Dry Hopped Saint Rogue Red Ale,2,14.98
1189,241,247,2075,Drake's Expedition Ale,2,10.58
1189,241,247,2075,Sundance Amber Ale,3,18.57
1190,71,402,1557,SweetWater Summer Hummer,3,7.77
1191,217,65,1198,Saint Arnold Brown Ale,1,5.0
1191,217,65,1198,Wings,1,12.25
1191,217,65,1198,Abita Turbodog,3,33.12
1191,217,65,1198,Ice Tea,3,7.44
1192,238,48,1742,Left Hand Polestar Pilsner,1,5.75
1193,64,11,1145,Xingu Black Beer,2,16.3
1193,64,11,1145,Hotdog,1,11.48
1193,64,11,1145,Sundance Amber Ale,1,6.45
1194,228,320,1760,Geary's Pale Ale,1,4.79
1194,228,320,1760,Wings,3,37.05
1195,71,103,1602,Engel Gold,1,10.29
1195,71,103,1602,Water,3,19.26
1195,71,103,1602,SweetWater Summer Hummer,2,5.18
1196,58,88,1327,Ice Tea,1,2.1
1196,58,88,1327,Miller High Life Light,1,5.85
1197,88,327,1528,Water,1,6.05
1197,88,327,1528,Tripel Karmeliet,3,9.81
1197,88,327,1528,Hotdog,2,22.58
1197,88,327,1528,St Peter's Wheat Ale,1,10.24
1197,88,327,1528,SweetWater Summer Hummer,1,2.57
1198,82,391,1588,Fordham Dunkel Weiss,3,14.94
1198,82,391,1588,Wings,2,24.2
1198,82,391,1588,Drake's Expedition Ale,3,16.35
1198,82,391,1588,Ice Tea,1,2.76
1199,91,431,1959,Hotdog,2,23.1
1199,91,431,1959,Fries,3,32.43
1200,128,152,975,Full Sail IPA,2,21.26
1200,128,152,975,Cheesburger,2,6.16
1200,128,152,975,Pinstripe Red Ale,2,19.7
1201,27,151,1412,New Glarus Two Women New,3,34.86
1201,27,151,1412,Pepsi,2,5.32
1201,27,151,1412,Ice Tea,3,8.88
1202,174,181,1342,Coke,1,6.65
1203,147,380,1830,Tuppers' Hop Pocket Pils,1,7.91
1203,147,380,1830,Wings,1,12.23
1203,147,380,1830,Water,2,12.26
1204,67,322,1512,Southern Pecan Brown ale,1,3.98
1204,67,322,1512,Water,1,6.89
1205,225,495,1751,Fried Chocolate Tarantula,3,26.22
1205,225,495,1751,Water,1,6.44
1206,208,467,1728,Lakeport Honey Lager,3,22.17
1206,208,467,1728,Fries,2,21.54
1207,211,275,2039,Wings,2,25.32
1207,211,275,2039,Cheesburger,3,11.16
1207,211,275,2039,Steamworks Summer Kolsch,2,10.7
1207,211,275,2039,Coke,3,20.31
1208,229,248,1345,Dirty Shirley,2,24.9
1209,100,40,1104,Cheesburger,3,10.14
1210,167,353,1708,Engel Gold,2,20.56
1211,223,417,1284,Quail Springs India Pale Ale,1,8.04
1211,223,417,1284,Xingu Black Beer,2,17.12
1211,223,417,1284,Boulevard Unfiltered Wheat Beer,3,14.43
1212,27,174,2081,Ice Tea,2,5.92
1212,27,174,2081,New Glarus Two Women New,2,23.24
1212,27,174,2081,Pepsi,2,5.32
1213,232,100,1998,Cheesburger,1,3.09
1213,232,100,1998,Quail Springs India Pale Ale,2,17.92
1213,232,100,1998,Coke,1,6.5
1213,232,100,1998,Station House Red Ale,3,27.81
1214,192,342,1939,Ice Tea,3,8.82
1215,71,114,1379,Pepsi,3,6.78
1215,71,114,1379,Engel Gold,1,10.29
1215,71,114,1379,SweetWater Summer Hummer,3,7.77
1215,71,114,1379,Wings,1,12.7
1216,202,448,1419,Cheesburger,2,7.9
1216,202,448,1419,SweetWater Summer Hummer,1,2.01
1216,202,448,1419,Hotdog,3,33.72
1217,155,252,975,Wings,3,36.72
1217,155,252,975,Dirty Shirley,2,24.06
1217,155,252,975,Victoria Bitter,3,25.11
1217,155,252,975,BridgePort India Pale Ale,2,15.62
1218,7,308,1313,Pepsi,1,2.39
1218,7,308,1313,Old Milwaukee,2,24.42
1218,7,308,1313,Ice Tea,1,2.69
1219,239,350,1682,Ice Tea,1,2.06
1219,239,350,1682,Station House Red Ale,1,9.1
1219,239,350,1682,Boddingtons Pub Ale,1,6.35
1220,125,73,1784,Dirty Shirley,2,24.14
1221,137,403,1774,Fried Chocolate Tarantula,3,24.42
1221,137,403,1774,Water,1,6.25
1221,137,403,1774,Miller High Life Light,2,10.34
1222,159,350,1514,Fordham Dunkel Weiss,1,4.21
1222,159,350,1514,St-Ambroise Oatmeal Stout,1,7.18
1222,159,350,1514,Fred,3,27.93
1223,15,137,2040,Ice Tea,2,4.84
1223,15,137,2040,Wings,1,12.48
1223,15,137,2040,Fries,1,10.13
1223,15,137,2040,Pepsi,1,2.51
1224,5,465,1353,Fries,1,10.43
1225,151,261,1839,Fried Chocolate Tarantula,2,16.54
1225,151,261,1839,Abita Turbodog,3,35.52
1225,151,261,1839,Cheesburger,1,3.43
1225,151,261,1839,Hotdog,2,22.94
1226,164,484,1314,Wings,2,25.44
1226,164,484,1314,Pinstripe Red Ale,1,9.16
1227,17,201,1754,Miller High Life Light,1,5.04
1227,17,201,1754,Fried Chocolate Tarantula,2,17.88
1228,1,133,911,Aass Juleol Premium,3,32.28
1229,48,184,1619,Tuppers' Hop Pocket Pils,2,15.64
1230,73,491,2041,SweetWater Summer Hummer,2,5.56
1230,73,491,2041,Fordham Dunkel Weiss,3,12.12
1230,73,491,2041,Engel Gold,3,30.75
1230,73,491,2041,Lakefront Bridge Burner,3,34.65
1231,48,423,1642,Hotdog,1,11.88
1231,48,423,1642,Tuppers' Hop Pocket Pils,3,23.46
1231,48,423,1642,Widmer Snowplow Milk Stout,1,11.59
1231,48,423,1642,Rogue Dry Hopped Saint Rogue Red Ale,3,22.47
1232,164,473,989,Pinstripe Red Ale,2,18.32
1232,164,473,989,Wings,2,25.44
1233,211,470,1728,Point Horizon Wheat,2,22.94
1233,211,470,1728,Steamworks Summer Kolsch,2,10.7
1233,211,470,1728,Ice Tea,3,6.36
1234,129,210,1365,Water,3,18.57
1235,235,216,1350,Strong Suffolk Vintage Ale,2,16.14
1235,235,216,1350,Dirty Shirley,3,38.76
1235,235,216,1350,Wings,3,38.91
1235,235,216,1350,Tuppers' Hop Pocket Pils,1,7.91
1235,235,216,1350,Left Hand Polestar Pilsner,3,16.53
1236,149,89,1571,Dirty Shirley,1,12.51
1236,149,89,1571,Tripel Karmeliet,1,3.11
1237,27,491,1877,New Glarus Two Women New,3,34.86
1238,39,186,1506,Point Horizon Wheat,3,34.2
1238,39,186,1506,Miller High Life Light,2,11.22
1238,39,186,1506,Dirty Shirley,1,12.01
1238,39,186,1506,Water,2,13.92
1239,239,342,1852,Ice Tea,2,4.12
1239,239,342,1852,Boddingtons Pub Ale,1,6.35
1239,239,342,1852,Station House Red Ale,1,9.1
1240,180,351,1110,Fries,3,32.7
1240,180,351,1110,Strong Suffolk Vintage Ale,2,16.36
1241,100,291,1429,Cheesburger,2,6.76
1241,100,291,1429,St Peter's Wheat Ale,3,30.63
1241,100,291,1429,Dirty Shirley,1,12.85
1242,140,221,1435,Coke,1,6.5
1242,140,221,1435,Capital Vintage Ale,3,21.45
1242,140,221,1435,Russian River Blind Pig IPA,1,2.75
1243,12,140,1914,Capital Vintage Ale,1,7.59
1243,12,140,1914,Ice Tea,2,5.46
1243,12,140,1914,Dirty Shirley,2,24.4
1244,161,46,1370,Capital Vintage Ale,2,15.2
1245,209,301,1459,Hotdog,1,11.66
1245,209,301,1459,Tuppers' Hop Pocket Pils,2,14.48
1246,120,54,1294,Water,2,12.28
1246,120,54,1294,Sundance Amber Ale,2,13.7
1247,138,125,1789,Widmer Snowplow Milk Stout,1,11.67
1247,138,125,1789,Dirty Shirley,1,12.17
1247,138,125,1789,Water,1,6.76
1248,210,213,1747,Water,2,13.12
1249,224,205,1445,Station House Red Ale,1,9.01
1249,224,205,1445,Hotdog,1,11.37
1250,87,328,1919,Engel Gold,1,10.44
1251,157,46,1893,Hops Clearwater Light,2,6.2
1251,157,46,1893,Ice Tea,3,6.48
1251,157,46,1893,Coke,3,18.12
1252,32,143,1160,Boris,2,20.38
1252,32,143,1160,Cheesburger,1,3.17
1252,32,143,1160,Ice Tea,2,5.58
1252,32,143,1160,Russian River Blind Pig IPA,1,2.45
1252,32,143,1160,Fried Chocolate Tarantula,2,17.36
1253,90,479,1623,Water,3,19.77
1253,90,479,1623,Strongarm Ruby Red Ale,3,8.01
1254,14,335,1265,Abita Turbodog,3,33.3
1254,14,335,1265,Dirty Shirley,2,25.64
1255,29,307,1603,Quail Springs India Pale Ale,3,26.34
1255,29,307,1603,Engel Gold,2,21.18
1256,185,23,850,Dirty Shirley,2,24.56
1256,185,23,850,Miller High Life Light,3,15.24
1257,174,419,1893,Fried Chocolate Tarantula,1,8.56
1257,174,419,1893,Lakefront Bridge Burner,3,35.25
1257,174,419,1893,Coke,1,6.65
1258,157,104,1566,Coke,3,18.12
1258,157,104,1566,Hops Clearwater Light,3,9.3
1259,121,377,1849,Cheesburger,3,11.22
1259,121,377,1849,Ice Tea,1,2.12
1259,121,377,1849,Dirty Shirley,3,36.39
1260,178,133,1224,Fries,2,21.02
1260,178,133,1224,Coke,1,6.25
1260,178,133,1224,New Glarus Spotted Cow Ale,1,2.7
1260,178,133,1224,Boulevard Unfiltered Wheat Beer,1,4.74
1261,106,18,1609,Saint Arnold Brown Ale,3,15.54
1261,106,18,1609,Old Milwaukee,3,37.47
1261,106,18,1609,Rogue Dry Hopped Saint Rogue Red Ale,1,7.31
1262,156,427,966,Fries,2,20.22
1262,156,427,966,New Glarus Spotted Cow Ale,1,2.7
1262,156,427,966,Strong Suffolk Vintage Ale,1,8.53
1263,151,457,1949,Hotdog,1,11.47
1263,151,457,1949,Abita Turbodog,2,23.68
1263,151,457,1949,Widmer Snowplow Milk Stout,1,11.21
1263,151,457,1949,Fried Chocolate Tarantula,2,16.54
1264,218,27,1350,Smuttynose Wheat Wine,3,38.97
1264,218,27,1350,Rogue Dry Hopped Saint Rogue Red Ale,3,21.42
1264,218,27,1350,Wings,1,12.83
1264,218,27,1350,Left Hand Polestar Pilsner,2,10.42
1265,78,39,1436,Station House Red Ale,1,9.91
1266,141,251,1709,Xingu Black Beer,2,16.38
1266,141,251,1709,St-Ambroise Oatmeal Stout,1,7.66
1267,239,481,1731,Station House Red Ale,3,27.3
1268,111,277,1595,Drake's Expedition Ale,2,11.04
1268,111,277,1595,Russian River Blind Pig IPA,1,2.49
1268,111,277,1595,Cheesburger,3,11.01
1268,111,277,1595,Widmer Snowplow Milk Stout,3,35.79
1268,111,277,1595,Southern Pecan Brown ale,3,11.79
1269,93,351,1594,Full Sail IPA,1,10.59
1269,93,351,1594,Steamworks Summer Kolsch,1,5.86
1269,93,351,1594,Dirty Shirley,2,25.12
1269,93,351,1594,Fried Chocolate Tarantula,2,16.36
1269,93,351,1594,Strong Suffolk Vintage Ale,2,17.66
1270,91,129,1291,Pepsi,1,2.95
1270,91,129,1291,Hotdog,1,11.55
1271,234,95,1344,Aass Juleol Premium,2,20.12
1271,234,95,1344,Water,1,6.0
1271,234,95,1344,Coke,1,6.23
1271,234,95,1344,Moosbacher Schwarze Weisse,1,2.77
1271,234,95,1344,Fried Chocolate Tarantula,1,8.15
1272,250,470,1210,Pepsi,3,9.0
1272,250,470,1210,Tuppers' Hop Pocket Pils,1,7.42
1272,250,470,1210,Lakefront Bridge Burner,1,11.05
1272,250,470,1210,Widmer Snowplow Milk Stout,2,23.06
1273,173,106,2169,Full Sail IPA,1,10.8
1274,146,208,2029,Fred,2,19.08
1274,146,208,2029,Wings,3,37.14
1275,230,358,1795,Ice Tea,1,2.82
1275,230,358,1795,Boulevard Unfiltered Wheat Beer,3,14.79
1275,230,358,1795,Fries,2,21.0
1276,95,446,1797,Hotdog,2,22.38
1277,64,140,1318,Sundance Amber Ale,3,19.35
1277,64,140,1318,Xingu Black Beer,1,8.15
1278,132,220,1603,Russian River Blind Pig IPA,2,4.22
1279,225,452,1238,Water,1,6.44
1279,225,452,1238,Dirty Shirley,3,38.91
1279,225,452,1238,Fried Chocolate Tarantula,2,17.48
1280,165,95,1626,Spaten Munchen Dunkel,3,12.36
1280,165,95,1626,Ice Tea,2,4.76
1280,165,95,1626,Fries,3,31.62
1280,165,95,1626,Hotdog,2,23.74
1280,165,95,1626,Pepsi,3,6.75
1281,18,122,1753,Station House Red Ale,3,27.27
1282,116,87,1808,Station House Red Ale,3,27.6
1283,16,477,1484,Steamworks Summer Kolsch,2,10.3
1283,16,477,1484,Lakefront Bridge Burner,2,23.82
1283,16,477,1484,Full Sail IPA,2,20.36
1284,38,345,1737,Full Sail IPA,1,10.12
1284,38,345,1737,Hotdog,3,34.44
1285,176,265,1515,Steamworks Summer Kolsch,1,5.35
1285,176,265,1515,Cheesburger,3,11.55
1285,176,265,1515,Strongarm Ruby Red Ale,2,4.92
1285,176,265,1515,Widmer Snowplow Milk Stout,2,23.48
1286,225,283,2097,Fried Chocolate Tarantula,2,17.48
1286,225,283,2097,Water,1,6.44
1287,235,226,1376,Tuppers' Hop Pocket Pils,2,15.82
1288,40,102,1725,Fried Chocolate Tarantula,1,8.32
1289,76,45,1263,Moosbacher Schwarze Weisse,3,8.16
1289,76,45,1263,Drake's Expedition Ale,1,5.96
1290,195,64,1939,Old Milwaukee,2,25.78
1291,74,351,1161,Abita Wheat,3,13.74
1291,74,351,1161,Fried Chocolate Tarantula,2,17.92
1291,74,351,1161,Fries,2,20.72
1292,64,135,1015,Hotdog,2,22.96
1292,64,135,1015,Sundance Amber Ale,1,6.45
1292,64,135,1015,Xingu Black Beer,1,8.15
1293,233,197,1844,Hitachino Nest Weizen,3,15.48
1293,233,197,1844,Pepsi,3,7.08
